@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric
@attribute outputs-13 numeric
@attribute outputs-14 numeric
@attribute outputs-15 numeric
@attribute outputs-16 numeric
@attribute outputs-17 numeric
@attribute outputs-18 numeric
@attribute outputs-19 numeric
@attribute outputs-20 numeric
@attribute outputs-21 numeric
@attribute outputs-22 numeric
@attribute outputs-23 numeric
@attribute outputs-24 numeric
@attribute outputs-25 numeric
@attribute outputs-26 numeric
@attribute outputs-27 numeric

@data
549,'2018/05/10 09:55:24:557',25,251.144424,171.091095,66.350029,366.833984,143.02002,81.180099,423.828308,144.699829,81.879837,469.766235,139.946655,79.156418,520.323303,132.456451,72.818398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
550,'2018/05/10 09:55:24:606',25,251.915436,171.280731,66.307785,368.061188,142.515747,81.140663,424.952972,144.27243,81.818222,470.865479,139.378723,79.084839,521.747498,131.442688,72.691254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
551,'2018/05/10 09:55:24:657',25,251.759811,170.960236,66.236671,369.258514,142.354309,81.137726,425.848541,144.818237,81.743332,471.884644,139.410217,79.021751,523.041321,130.666534,72.572891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
552,'2018/05/10 09:55:24:706',25,253.481781,172.065308,66.220955,370.975464,141.994385,80.957878,427.332214,145.181183,81.521927,473.682709,139.158051,78.81665,524.58551,130.954071,72.339012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
553,'2018/05/10 09:55:24:756',25,267.846191,169.480011,65.434029,373.756134,123.967346,80.633087,431.509766,128.539001,82.25351,481.586304,124.430237,79.026268,527.637573,131.853027,71.406784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
554,'2018/05/10 09:55:24:807',25,268.528748,171.161743,65.013107,373.580017,129.95816,80.922462,431.048309,135.124878,82.462479,480.301697,129.779694,79.395416,527.972046,132.283661,71.466972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
555,'2018/05/10 09:55:24:857',25,269.847595,175.615692,64.664597,373.421082,135.439026,81.132309,430.507019,139.896301,82.565186,479.327759,133.283508,79.636612,527.649353,134.38147,71.708008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
556,'2018/05/10 09:55:24:910',25,268.297546,175.804565,64.238525,372.147675,139.004272,81.267075,429.235931,143.327118,82.671234,478.094116,136.289642,79.906128,527.167358,135.536163,72.00061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
557,'2018/05/10 09:55:24:960',25,266.765381,175.228088,64.053398,370.692688,140.122467,81.289413,427.890625,144.188354,82.704147,476.707733,137.4729,80.027924,526.279236,135.815765,72.150475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
558,'2018/05/10 09:55:25:007',25,266.712524,175.318909,63.990978,370.133606,140.322754,81.298248,427.47406,144.480835,82.711708,475.951508,138.277771,80.074875,525.878662,135.154846,72.214554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
559,'2018/05/10 09:55:25:057',25,265.81311,175.063141,64.017395,369.520874,141.133575,81.278748,426.946686,145.515076,82.67231,475.072449,139.669678,80.084015,525.222351,134.761627,72.248428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
560,'2018/05/10 09:55:25:107',25,265.308655,175.884155,64.073189,368.462738,142.002594,81.291519,425.799927,145.950287,82.696213,473.768066,140.53186,80.135887,523.975098,134.795563,72.325981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
561,'2018/05/10 09:55:25:157',25,263.18396,177.062073,64.377693,366.203033,142.783203,81.487579,423.361664,146.655609,82.936165,471.275238,142.091919,80.396286,521.869019,136.013641,72.606674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
562,'2018/05/10 09:55:25:207',25,261.791504,177.463104,64.549042,364.608429,143.434906,81.599869,421.514008,147.019653,83.084908,469.396698,143.335052,80.55706,520.361328,136.802643,72.784714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
563,'2018/05/10 09:55:25:257',25,258.186157,177.761322,65.140831,361.827301,143.367218,81.918015,418.516296,147.769043,83.442375,466.203796,144.499725,80.966125,517.516724,139.356995,73.178261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
564,'2018/05/10 09:55:25:308',25,257.324493,180.149628,65.523643,360.296692,144.327759,82.226944,416.872345,149.00293,83.733078,464.269348,145.234161,81.288704,515.079285,139.691223,73.497971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
565,'2018/05/10 09:55:25:357',25,256.742859,182.27356,65.874245,358.702209,146.362305,82.633774,415.320404,150.763428,84.091888,462.222961,146.792664,81.656822,512.537415,139.492584,73.874153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
566,'2018/05/10 09:55:25:411',25,255.328461,184.20874,66.283363,356.730042,147.94635,83.031723,413.280914,151.658661,84.509308,460.155304,147.612671,82.081306,510.154724,140.307129,74.277328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
567,'2018/05/10 09:55:38:536',26,418.341919,133.792084,12.954758,515.132568,127.275513,32.093903,564.089539,128.37442,33.952343,610.643311,125.645447,31.118048,667.199158,126.544861,24.135674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
568,'2018/05/10 09:55:38:586',26,419.612915,134.034454,12.981018,514.999146,128.109985,31.958717,563.619263,129.538635,33.822075,611.666382,125.239441,31.046701,667.654663,126.728058,24.072842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
569,'2018/05/10 09:55:38:635',26,419.859802,133.731049,13.034611,515.09729,128.421295,31.889996,563.430664,130.567902,33.72438,612.550903,124.70517,30.984804,668.721191,126.210449,23.95569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
570,'2018/05/10 09:55:38:685',26,419.676453,133.309174,13.035984,515.336975,128.398499,31.862268,563.349609,131.048431,33.673492,613.567017,123.926025,30.934166,668.765747,126.408813,23.899597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
571,'2018/05/10 09:55:38:735',26,420.212555,132.799988,12.965675,515.68457,127.951355,31.754148,563.539001,131.013855,33.543655,614.276184,123.717773,30.76371,668.717651,126.827515,23.686277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
572,'2018/05/10 09:55:38:786',26,420.669312,132.7034,12.801498,515.990356,128.505585,31.601791,564.516968,130.704193,33.449883,614.527771,124.190674,30.635408,668.695862,127.510193,23.542959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
573,'2018/05/10 09:55:38:835',26,421.080322,132.871124,12.740818,516.899719,128.498169,31.549124,566.449219,129.429077,33.430859,613.749023,125.547974,30.564724,668.796814,127.921539,23.485014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
574,'2018/05/10 09:55:38:886',26,421.733795,133.14856,12.663742,517.698547,128.792847,31.592274,567.169678,129.601837,33.480148,612.855469,127.165466,30.617342,669.119995,128.484619,23.588177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
575,'2018/05/10 09:55:38:936',26,421.096008,133.162689,12.500668,518.694702,129.298889,31.693214,568.01709,129.964294,33.609688,612.645691,128.444489,30.777386,669.850159,129.004639,23.83951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
576,'2018/05/10 09:55:38:986',26,420.335785,132.674866,12.455448,519.103821,129.32135,31.767187,568.356506,129.900635,33.694687,612.920898,128.496826,30.874859,670.306763,128.977509,23.960936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
577,'2018/05/10 09:55:39:035',26,420.425018,132.897125,12.585327,519.5401,129.486938,31.828701,568.961487,129.659393,33.729469,612.501099,129.183472,30.864176,670.595703,128.851196,23.918686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
578,'2018/05/10 09:55:39:086',26,421.258606,132.680603,12.682285,519.65271,130.026276,31.776516,569.369873,129.158569,33.667511,612.741394,129.461517,30.756102,670.610718,129.052094,23.775097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
579,'2018/05/10 09:55:39:137',26,422.283234,132.733337,12.694473,519.907471,129.286804,31.779215,569.501465,128.989929,33.631844,612.773193,129.503357,30.708055,670.680237,129.111572,23.720324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
580,'2018/05/10 09:55:39:186',26,423.269897,132.792419,12.617741,520.083191,129.165802,31.719154,569.301941,129.202393,33.567238,612.961426,129.471558,30.651508,670.863159,129.257172,23.671337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
581,'2018/05/10 09:55:39:236',26,423.857849,133.026581,12.599518,520.173096,129.254974,31.66173,569.211426,129.205475,33.513908,613.105103,129.319305,30.599363,670.970886,129.177582,23.619514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
582,'2018/05/10 09:55:39:286',26,424.69696,132.821686,12.675026,520.334778,128.924347,31.587971,569.648621,128.323822,33.435394,613.110718,129.175995,30.481667,670.820068,129.127838,23.482105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
583,'2018/05/10 09:55:39:336',26,425.766388,133.243042,12.621655,520.367004,128.230316,31.49535,569.875,127.640442,33.332104,612.897583,129.008698,30.35582,670.434937,129.096863,23.353491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
584,'2018/05/10 09:55:39:385',26,425.91217,133.073364,12.572182,520.228394,127.846436,31.418789,569.859802,127.241089,33.257431,613.71936,127.826477,30.28404,670.130615,129.034943,23.270309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
585,'2018/05/10 09:55:39:436',26,425.602509,132.720886,12.549675,519.880127,127.536041,31.380497,569.827637,126.996735,33.232216,614.092651,127.027954,30.25935,669.76709,129.158508,23.24826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
586,'2018/05/10 09:55:39:486',26,424.722687,132.670288,12.461861,519.497009,126.943542,31.327812,569.705139,126.755341,33.188477,613.805908,126.920319,30.214561,669.214844,129.563873,23.205248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
587,'2018/05/10 09:55:39:537',26,424.88089,132.962341,12.392857,519.340942,126.74762,31.251371,569.46521,127.070129,33.111492,613.581604,127.125702,30.140997,668.950928,129.818787,23.121735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
588,'2018/05/10 09:55:39:586',26,424.305481,132.957428,12.346355,519.414246,126.698578,31.221554,569.33136,127.259949,33.078094,613.237793,127.61496,30.110023,668.932861,129.813812,23.078833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
589,'2018/05/10 09:55:39:636',26,423.735321,133.334412,12.342949,519.967529,126.147125,31.262842,568.884094,127.556671,33.089012,613.264771,127.713287,30.139845,669.055908,129.630035,23.11945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
590,'2018/05/10 09:55:48:499',27,448.658142,90.402954,29.079651,549.407776,102.255951,49.853626,590.053223,103.430328,51.425861,632.619507,105.08255,48.927742,696.839844,103.439636,43.591709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
591,'2018/05/10 09:55:48:547',27,448.921417,91.264069,28.986181,550.713623,102.768188,49.879246,591.374817,103.41391,51.397961,633.874451,104.79248,48.848457,697.550415,103.125031,43.402752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
592,'2018/05/10 09:55:48:595',27,449.454895,96.389618,29.17437,551.729004,104.794434,50.11948,592.082092,104.569763,51.611618,635.094727,104.916626,49.054356,698.914551,102.376373,43.532627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
593,'2018/05/10 09:55:48:643',27,449.869659,97.013763,29.205761,551.928894,105.757629,50.099014,591.737427,104.799469,51.620739,635.689148,106.066864,49.004566,699.66217,103.644501,43.436382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
594,'2018/05/10 09:55:48:694',27,451.721069,95.8974,29.019529,552.213379,105.842407,50.063763,592.379761,106.350922,51.531769,636.336792,107.280518,48.932987,700.409546,104.777466,43.371727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
595,'2018/05/10 09:55:48:743',27,453.456421,96.980804,29.081224,553.575989,106.874329,50.180443,593.883118,109.286346,51.482441,637.224487,108.111725,48.951439,701.124573,105.181335,43.344612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
596,'2018/05/10 09:55:48:793',27,452.957825,100.329346,29.470879,554.638062,107.026978,50.419266,594.577637,109.481232,51.707531,637.659912,108.158142,49.179974,701.503662,106.08136,43.533806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
597,'2018/05/10 09:55:48:843',27,451.129272,103.226013,29.777798,554.964966,106.553162,50.565773,594.828674,108.882507,51.865261,637.535034,108.971802,49.251278,701.47937,106.386749,43.669739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
598,'2018/05/10 09:55:48:894',27,449.912811,104.526062,30.066225,555.417542,107.447845,50.658108,594.97644,110.025421,51.9673,637.614319,110.183777,49.376156,701.965088,107.440887,43.854286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
599,'2018/05/10 09:55:48:944',27,449.02652,106.0401,30.358496,555.427002,108.153534,50.67635,594.889771,109.896118,52.067589,637.731812,110.934479,49.447037,702.418701,108.393188,43.941463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
600,'2018/05/10 09:55:48:994',27,449.377716,104.351501,30.390606,555.3396,108.193817,50.701141,594.935852,109.444122,52.162266,638.098755,110.405548,49.585167,702.723328,109.066986,44.026512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
601,'2018/05/10 09:55:49:045',27,448.940552,103.195221,30.520266,555.769897,107.575409,50.62891,595.616089,108.882385,52.072479,639.069641,109.315674,49.502914,703.097717,108.944305,43.817215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
602,'2018/05/10 09:55:49:094',27,449.219086,103.930786,30.799044,555.796021,106.88739,50.477039,595.528809,107.809692,51.95116,639.355957,108.870026,49.342453,703.060181,108.862885,43.619766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
603,'2018/05/10 09:55:49:144',27,449.65799,102.833771,30.751801,555.657776,106.431915,50.365192,595.325989,107.400024,51.8624,639.170471,109.019043,49.240196,702.938904,108.761047,43.564892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
604,'2018/05/10 09:55:49:195',27,449.846252,103.031616,30.746279,555.925537,105.947937,50.348034,595.510132,107.183716,51.829636,639.292969,108.859161,49.197781,703.140503,108.210754,43.536263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
605,'2018/05/10 09:55:49:244',27,450.485046,101.546753,30.617741,556.125977,105.610291,50.309723,595.43689,107.014496,51.791283,639.301147,108.881012,49.151779,703.243042,108.161285,43.498978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
606,'2018/05/10 09:55:49:294',27,451.001221,100.723846,30.554922,556.090515,105.594269,50.263145,595.067993,107.08844,51.743443,639.130005,109.111572,49.092884,703.099854,108.280334,43.445652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
607,'2018/05/10 09:55:49:345',27,452.65744,99.974365,30.349442,555.808533,105.925781,50.159569,594.600037,106.696686,51.686558,638.935913,109.553955,48.990433,703.001831,108.390076,43.359901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
608,'2018/05/10 09:55:49:394',27,453.34137,100.695557,30.209339,555.908813,105.272278,50.048782,594.818848,106.603821,51.558662,639.055664,109.461945,48.86018,703.184143,108.03064,43.242794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
609,'2018/05/10 09:55:49:445',27,453.940643,100.644714,30.034191,555.567871,103.923828,49.935928,595.011047,106.090881,51.423733,638.821289,109.391113,48.690056,702.976074,107.462646,43.106823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
610,'2018/05/10 09:55:49:494',27,455.298859,98.906372,29.780046,555.287292,103.224487,49.874901,595.045288,106.002197,51.324001,638.220093,109.813416,48.527233,702.712891,106.91156,42.998734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
611,'2018/05/10 09:55:58:969',28,473.229523,181.089783,72.750389,580.492554,133.741974,93.524376,631.129578,133.076141,95.655792,682.961121,131.03598,93.163582,743.140442,122.793732,86.197906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
612,'2018/05/10 09:55:59:019',28,476.427856,180.379517,72.239632,580.820129,133.805206,92.870003,631.181763,133.531311,95.009232,683.098816,131.403442,92.539001,743.568604,122.797089,85.622849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
613,'2018/05/10 09:55:59:069',28,478.402679,181.14389,72.265114,582.467896,133.843628,92.771111,632.702576,132.937012,94.918343,684.626587,131.09082,92.438545,745.063354,122.814087,85.503464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
614,'2018/05/10 09:55:59:121',28,477.249207,180.604767,72.66494,584.11731,133.967896,93.235641,634.756592,133.145142,95.370735,686.394043,131.985596,92.870789,746.927124,124.336578,85.895332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
615,'2018/05/10 09:55:59:169',28,478.07547,180.242584,72.750023,586.42926,133.465637,93.479408,637.252014,133.054962,95.596161,688.753052,132.117432,93.066498,749.511719,123.90274,86.032608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
616,'2018/05/10 09:55:59:220',28,481.292358,182.558167,72.36718,588.219482,133.969299,93.139687,639.373108,132.646637,95.229897,690.726074,131.892303,92.643677,750.940063,122.645569,85.542496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
617,'2018/05/10 09:55:59:270',28,481.975769,182.61618,72.224075,590.319214,134.835724,92.941772,641.580994,132.717102,94.993713,692.336182,132.025513,92.375351,752.731812,123.249664,85.168655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
618,'2018/05/10 09:55:59:320',28,482.771759,182.785919,72.128494,591.424561,135.124634,92.779068,642.773315,133.615051,94.829407,693.407593,133.414276,92.199722,753.981201,124.199921,84.983566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
619,'2018/05/10 09:55:59:369',28,483.32373,183.0242,72.17659,592.078735,136.02182,92.933273,643.411377,134.790009,95.010567,693.996033,134.593323,92.408096,754.910156,125.673676,85.221161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
620,'2018/05/10 09:55:59:419',28,483.659851,183.493591,72.15506,592.120483,136.859802,92.977272,643.521973,135.782013,95.058731,694.021606,134.776306,92.483009,754.935547,126.331055,85.299149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
621,'2018/05/10 09:55:59:469',28,483.596863,183.777435,72.208099,592.062622,137.75769,93.004913,643.591919,136.90625,95.086998,694.047791,135.539825,92.530457,755.087402,127.559021,85.340645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
622,'2018/05/10 09:55:59:520',28,483.489014,184.264496,72.269356,591.845093,138.160614,93.023117,643.504395,137.172943,95.104736,693.94104,135.88559,92.547508,754.955688,127.824768,85.35186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
623,'2018/05/10 09:55:59:571',28,482.931396,184.304321,72.395714,590.838989,138.195557,92.970245,642.625793,136.915649,95.076668,693.085449,136.593018,92.532745,754.284729,129.124756,85.364449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
624,'2018/05/10 09:55:59:620',28,483.620697,184.240417,72.546944,590.565308,138.2995,92.96756,642.504395,136.975189,95.078903,692.83252,136.842682,92.542496,753.748169,129.144135,85.409058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
625,'2018/05/10 09:55:59:669',28,483.665955,184.559296,72.535973,590.370056,138.584564,92.951935,642.432678,137.170319,95.067963,692.458435,137.276672,92.53952,753.379272,128.987823,85.417824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
626,'2018/05/10 09:55:59:719',28,484.214111,185.253876,72.474258,590.246338,139.016724,92.937027,642.410278,137.457886,95.059555,691.521057,138.350739,92.537384,753.031555,128.375885,85.424652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
627,'2018/05/10 09:55:59:770',28,484.811981,186.118744,72.44677,590.070862,139.270111,92.936661,642.40979,137.670532,95.062881,691.033569,138.854614,92.543442,752.778931,128.112274,85.425293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
628,'2018/05/10 09:55:59:820',28,484.556488,186.341248,72.46521,589.689209,139.275238,92.990799,642.216919,138.148071,95.116714,690.705688,139.4133,92.59201,752.46936,128.642517,85.480049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
629,'2018/05/10 09:55:59:870',28,484.502747,186.468323,72.548958,589.234009,139.439301,93.150177,641.777954,138.258057,95.287247,690.421753,139.059906,92.779663,752.090271,128.500427,85.675964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
630,'2018/05/10 09:55:59:920',28,481.957153,186.583588,72.897713,589.648682,139.46405,93.490723,642.295105,138.501801,95.555023,691.222717,138.579681,92.979477,752.018127,128.288696,85.761513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
631,'2018/05/10 09:55:59:970',28,479.744202,186.468842,73.019272,589.674133,139.134094,93.582092,641.827759,139.054077,95.615402,691.327515,138.301056,93.019951,751.985474,128.456696,85.740479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
632,'2018/05/10 09:56:00:022',28,478.335602,186.36438,73.148331,589.804199,138.670715,93.709518,641.870789,138.906342,95.732178,692.037842,137.065887,93.141357,752.489868,128.596008,85.833878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
633,'2018/05/10 11:44:57:046',29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,'2018/05/10 11:44:57:097',29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,'2018/05/10 11:44:57:146',29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,'2018/05/10 11:44:57:194',29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,'2018/05/10 11:44:57:242',29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,'2018/05/10 11:44:57:292',29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,'2018/05/10 11:44:57:343',29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
